,date,meantemp,humidity,wind_speed,meanpressure,year,month,day,weekday,is_weekend
1063,2015-11-28,18.75,82.125,1.1625,1015.375,2015,11,28,5,1
1064,2015-11-29,18.125,81.25,1.1625,1018.0,2015,11,29,6,1
1065,2015-11-30,19.5,82.375,0.925,1016.75,2015,11,30,0,0
1066,2015-12-01,19.25,78.75,1.625,1014.75,2015,12,1,1,0
1067,2015-12-02,18.125,72.125,2.0875,1016.125,2015,12,2,2,0
1068,2015-12-03,17.625,70.25,7.1875,1016.0,2015,12,3,3,0
1069,2015-12-04,17.625,67.5,4.6375,1015.0,2015,12,4,4,0
1070,2015-12-05,17.5,72.375,0.925,1015.875,2015,12,5,5,1
1071,2015-12-06,17.125,75.875,1.4,1016.5,2015,12,6,6,1
1072,2015-12-07,17.625,76.875,2.3125,1017.25,2015,12,7,0,0
1073,2015-12-08,27.875,71.285714,1.0571428571428572,1015.714286,2015,12,8,1,0
1074,2015-12-09,18.375,78.125,3.475,1015.25,2015,12,9,2,0
1075,2015-12-10,19.0,77.25,2.0875000000000004,1011.75,2015,12,10,3,0
1076,2015-12-11,17.25,77.875,5.1000000000000005,1011.375,2015,12,11,4,0
1077,2015-12-12,13.25,91.0,4.4,1014.25,2015,12,12,5,1
1078,2015-12-13,12.875,67.0,3.475,1016.5,2015,12,13,6,1
1079,2015-12-14,13.25,63.625,7.400000000000001,1017.0,2015,12,14,0,0
1080,2015-12-15,13.125,63.875,5.325,1016.5,2015,12,15,1,0
1081,2015-12-16,13.0,65.5,1.1625,1016.375,2015,12,16,2,0
1082,2015-12-17,12.25,73.625,0.925,1016.875,2015,12,17,3,0
1083,2015-12-18,12.875,71.25,4.4,1018.625,2015,12,18,4,0
1084,2015-12-19,12.375,71.875,3.4875,1019.0,2015,12,19,5,1
1085,2015-12-20,11.75,70.25,1.1625,1018.5,2015,12,20,6,1
1086,2015-12-21,12.625,74.75,1.3875000000000002,1018.875,2015,12,21,0,0
1087,2015-12-22,12.0,79.875,0.7,1020.875,2015,12,22,1,0
1088,2015-12-23,12.5,81.375,3.4875000000000003,1020.625,2015,12,23,2,0
1089,2015-12-24,11.25,68.625,6.025,1021.25,2015,12,24,3,0
1090,2015-12-25,11.5,66.125,5.5625,1022.0,2015,12,25,4,0
1091,2015-12-26,12.75,64.5,6.4875,1021.125,2015,12,26,5,1
1092,2015-12-27,15.375,63.25,7.8875,1020.625,2015,12,27,6,1
1093,2015-12-28,17.125,58.125,10.8875,1020.875,2015,12,28,0,0
1094,2015-12-29,16.375,65.0,7.4125,1018.125,2015,12,29,1,0
1095,2015-12-30,15.5,71.75,2.1,1017.5,2015,12,30,2,0
1096,2015-12-31,15.0,71.375,2.0875,1020.5,2015,12,31,3,0
1097,2016-01-01,14.714286,72.285714,1.0571428571428572,1021.142857,2016,1,1,4,0
1098,2016-01-02,14.0,75.875,2.0875,1021.0,2016,1,2,5,1
1099,2016-01-03,14.375,74.75,5.112500000000001,1018.5,2016,1,3,6,1
1100,2016-01-04,15.75,77.125,0.0,1017.625,2016,1,4,0,0
1101,2016-01-05,15.833333,88.833333,0.6166666666666667,1017.0,2016,1,5,1,0
1102,2016-01-06,17.375,81.625,2.3125,1016.5,2016,1,6,2,0
1103,2016-01-07,17.125,87.0,0.0,1018.125,2016,1,7,3,0
1104,2016-01-08,15.5,83.25,7.887500000000001,1017.25,2016,1,8,4,0
1105,2016-01-09,15.857143,65.142857,8.471428571428572,1015.428571,2016,1,9,5,1
1106,2016-01-10,15.625,74.375,2.775,1017.5,2016,1,10,6,1
1107,2016-01-11,15.75,74.875,1.625,1017.5,2016,1,11,0,0
1108,2016-01-12,18.0,69.6875,6.03125,1014.9375,2016,1,12,1,0
1109,2016-01-13,18.266667,75.8,5.08,1014.333333,2016,1,13,2,0
1110,2016-01-14,15.5625,80.4375,4.300000000000001,1016.125,2016,1,14,3,0
1111,2016-01-15,13.0,84.1875,10.775,1017.0,2016,1,15,4,0
1112,2016-01-16,13.6,80.066667,11.239999999999998,1014.6,2016,1,16,5,1
1113,2016-01-17,14.0,77.666667,2.1066666666666665,1016.2,2016,1,17,6,1
1114,2016-01-18,13.266667,80.466667,1.4800000000000002,1014.733333,2016,1,18,0,0
1115,2016-01-19,12.357143,88.571429,4.65,1015.285714,2016,1,19,1,0
1116,2016-01-20,12.066667,84.2,6.193333333333333,1018.666667,2016,1,20,2,0
1117,2016-01-21,12.1875,73.1875,7.887499999999998,1020.1875,2016,1,21,3,0
1118,2016-01-22,11.733333,83.4,3.586666666666667,1019.466667,2016,1,22,4,0
1119,2016-01-23,14.4375,75.875,3.2500000000000004,1019.8125,2016,1,23,5,1
1120,2016-01-24,11.1875,86.25,6.624999999999999,1019.0625,2016,1,24,6,1
1121,2016-01-25,11.666667,75.4,4.58,1017.2,2016,1,25,0,0
1122,2016-01-26,14.5625,79.6875,2.5500000000000003,1015.375,2016,1,26,1,0
1123,2016-01-27,17.583333,69.166667,4.025,1014.166667,2016,1,27,2,0
1124,2016-01-28,16.857143,69.357143,5.028571428571429,1015.071429,2016,1,28,3,0
1125,2016-01-29,19.5625,70.625,2.54375,1017.375,2016,1,29,4,0
1126,2016-01-30,20.142857,78.5,1.2,1014.5,2016,1,30,5,1
1127,2016-01-31,17.375,78.25,7.762500000000001,1016.0,2016,1,31,6,1
1128,2016-02-01,15.846154,65.769231,7.269230769230768,1017.153846,2016,2,1,0,0
1129,2016-02-02,15.266667,55.866667,8.893333333333333,1018.2,2016,2,2,1,0
1130,2016-02-03,13.125,66.5,7.622222222222222,1018.0,2016,2,3,2,0
1131,2016-02-04,16.363636,53.0,6.941666666666666,1017.333333,2016,2,4,3,0
1132,2016-02-05,12.666667,70.666667,2.1666666666666665,1016.833333,2016,2,5,4,0
1133,2016-02-06,15.333333,69.5,3.7,1013.333333,2016,2,6,5,1
1134,2016-02-07,15.625,77.0,2.7875,1015.75,2016,2,7,6,1
1135,2016-02-08,17.090909,67.181818,5.9,1017.090909,2016,2,8,0,0
1136,2016-02-09,17.769231,67.461538,5.846153846153848,1014.692308,2016,2,9,1,0
1137,2016-02-10,18.133333,64.866667,2.1,1012.733333,2016,2,10,2,0
1138,2016-02-11,19.6875,54.75,6.03125,1011.25,2016,2,11,3,0
1139,2016-02-12,19.2,57.866667,0.7466666666666666,1012.533333,2016,2,12,4,0
1140,2016-02-13,17.066667,62.133333,5.806666666666668,1014.866667,2016,2,13,5,1
1141,2016-02-14,17.642857,61.928571,8.071428571428571,1017.214286,2016,2,14,6,1
1142,2016-02-15,17.6,59.533333,5.94,1018.733333,2016,2,15,0,0
1143,2016-02-16,18.214286,56.142857,5.435714285714285,1020.071429,2016,2,16,1,0
1144,2016-02-17,18.714286,59.285714,3.7071428571428577,1019.142857,2016,2,17,2,0
1145,2016-02-18,19.466667,76.0,5.186666666666667,1017.4,2016,2,18,3,0
1146,2016-02-19,23.153846,70.230769,4.146153846153847,1014.615385,2016,2,19,4,0
1147,2016-02-20,23.625,73.125,11.11875,1014.125,2016,2,20,5,1
1148,2016-02-21,21.0,61.125,17.137500000000003,1014.75,2016,2,21,6,1
1149,2016-02-22,21.0,51.428571,15.20714285714286,1014.428571,2016,2,22,0,0
1150,2016-02-23,21.428571,50.642857,9.785714285714286,1012.5,2016,2,23,1,0
1151,2016-02-24,21.6875,58.0625,2.4437500000000005,1012.9375,2016,2,24,2,0
1152,2016-02-25,22.5625,57.5,5.3375,1015.5,2016,2,25,3,0
1153,2016-02-26,22.8,55.6,2.48,1018.4,2016,2,26,4,0
1154,2016-02-27,22.8,59.0,3.333333333333334,1018.466667,2016,2,27,5,1
1155,2016-02-28,23.0,63.0625,3.712500000000001,1018.9375,2016,2,28,6,1
1156,2016-02-29,23.875,63.9375,3.712500000000001,1018.625,2016,2,29,0,0
1157,2016-03-01,24.916667,57.416667,1.7,1015.0,2016,3,1,1,0
1158,2016-03-02,24.933333,57.066667,1.7333333333333334,1015.4,2016,3,2,2,0
1159,2016-03-03,26.0,55.615385,4.292307692307692,1014.615385,2016,3,3,3,0
1160,2016-03-04,27.3125,44.25,6.14375,1012.6875,2016,3,4,4,0
1161,2016-03-05,23.933333,57.133333,11.0,1012.666667,2016,3,5,5,1
1162,2016-03-06,22.8125,66.5625,5.21875,1013.0625,2016,3,6,6,1
1163,2016-03-07,23.714286,64.142857,5.171428571428572,1012.357143,2016,3,7,0,0
1164,2016-03-08,23.428571,60.214286,6.742857142857142,1011.642857,2016,3,8,1,0
1165,2016-03-09,24.0,57.5625,9.375,1012.0625,2016,3,9,2,0
1166,2016-03-10,25.5625,57.4375,7.981249999999999,1013.1875,2016,3,10,3,0
1167,2016-03-11,25.066667,67.8,6.546666666666667,1012.533333,2016,3,11,4,0
1168,2016-03-12,24.5625,66.9375,9.4875,1009.5625,2016,3,12,5,1
1169,2016-03-13,24.25,65.1875,6.84375,1011.1875,2016,3,13,6,1
1170,2016-03-14,22.375,66.0,6.275,1014.3125,2016,3,14,0,0
1171,2016-03-15,24.066667,58.933333,8.646666666666667,1014.866667,2016,3,15,1,0
1172,2016-03-16,23.9375,53.75,10.88125,1012.8125,2016,3,16,2,0
1173,2016-03-17,26.3125,50.3125,6.84375,1010.4375,2016,3,17,3,0
1174,2016-03-18,26.1875,61.25,6.7125,1009.8125,2016,3,18,4,0
1175,2016-03-19,26.785714,61.857143,3.578571428571429,1009.214286,2016,3,19,5,1
1176,2016-03-20,27.133333,58.733333,2.8466666666666667,1010.333333,2016,3,20,6,1
1177,2016-03-21,26.625,43.375,12.2625,1011.125,2016,3,21,0,0
1178,2016-03-22,25.0625,37.875,6.221666666666667,1009.375,2016,3,22,1,0
1179,2016-03-23,26.2,43.266667,10.641666666666667,1010.0,2016,3,23,2,0
1180,2016-03-24,28.133333,46.866667,3.2133333333333334,1013.333333,2016,3,24,3,0
1181,2016-03-25,29.875,50.1875,3.3687500000000004,1013.1875,2016,3,25,4,0
1182,2016-03-26,24.666667,62.666667,9.393333333333334,1013.6,2016,3,26,5,1
1183,2016-03-27,26.25,53.6875,9.156249999999996,1012.8125,2016,3,27,6,1
1184,2016-03-28,25.933333,52.8,6.546666666666667,1008.5,2016,3,28,0,0
1185,2016-03-29,27.125,47.75,7.293749999999999,1011.3125,2016,3,29,1,0
1186,2016-03-30,29.571429,39.785714,7.021428571428571,1011.142857,2016,3,30,2,0
1187,2016-03-31,30.0,39.733333,4.333333333333333,1009.2,2016,3,31,3,0
1188,2016-04-01,30.571429,38.214286,12.035714285714285,1006.714286,2016,4,1,4,0
1189,2016-04-02,32.3125,38.5625,5.4625,1008.0,2016,4,2,5,1
1190,2016-04-03,33.3125,44.25,2.55,1008.375,2016,4,3,6,1
1191,2016-04-04,32.8125,33.125,8.0,1006.6875,2016,4,4,0,0
1192,2016-04-05,32.3125,29.3125,9.26875,1007.0,2016,4,5,1,0
1193,2016-04-06,31.375,33.125,3.475,1006.875,2016,4,6,2,0
1194,2016-04-07,29.933333,37.0,10.85,1007.266667,2016,4,7,3,0
1195,2016-04-08,29.266667,36.0,4.686666666666667,1009.2,2016,4,8,4,0
1196,2016-04-09,30.733333,32.466667,12.61875,1009.3125,2016,4,9,5,1
1197,2016-04-10,32.25,29.0,5.225,1008.8125,2016,4,10,6,1
1198,2016-04-11,29.8,35.0,16.04,1009.4,2016,4,11,0,0
1199,2016-04-12,30.2,36.2,6.221666666666667,1006.333333,2016,4,12,1,0
1200,2016-04-13,31.75,28.0625,6.221666666666667,1003.3125,2016,4,13,2,0
1201,2016-04-14,33.125,23.875,10.425,1003.8125,2016,4,14,3,0
1202,2016-04-15,33.625,25.375,9.8375,1004.625,2016,4,15,4,0
1203,2016-04-16,35.6875,23.6875,11.1125,1003.0625,2016,4,16,5,1
1204,2016-04-17,34.666667,23.866667,9.386666666666663,1002.666667,2016,4,17,6,1
1205,2016-04-18,34.625,30.125,7.175,1004.6875,2016,4,18,0,0
1206,2016-04-19,34.0,33.6,4.566666666666666,1005.866667,2016,4,19,1,0
1207,2016-04-20,34.0625,25.9375,14.01875,1006.4375,2016,4,20,2,0
1208,2016-04-21,34.0,24.666667,15.75,1003.4,2016,4,21,3,0
1209,2016-04-22,33.25,24.25,8.35,1001.727273,2016,4,22,4,0
1210,2016-04-23,31.916667,21.818182,6.221666666666667,1001.846154,2016,4,23,5,1
1211,2016-04-24,31.3125,22.125,10.1875,1003.0625,2016,4,24,6,1
1212,2016-04-25,31.75,22.8125,6.949999999999999,1005.5625,2016,4,25,0,0
1213,2016-04-26,33.4375,25.1875,3.83125,1007.1875,2016,4,26,1,0
1214,2016-04-27,33.125,29.0625,4.981249999999999,1005.6875,2016,4,27,2,0
1215,2016-04-28,34.153846,21.769231,11.823076923076922,1004.692308,2016,4,28,3,0
1216,2016-04-29,34.071429,23.285714,9.123076923076924,1005.714286,2016,4,29,4,0
1217,2016-04-30,33.0625,25.5625,5.2125,1004.8125,2016,4,30,5,1
1218,2016-05-01,34.6875,23.375,8.575,1002.4375,2016,5,1,6,1
1219,2016-05-02,38.0,18.466667,9.513333333333334,1002.2,2016,5,2,0,0
1220,2016-05-03,35.5,30.375,6.49375,1004.3125,2016,5,3,1,0
1221,2016-05-04,33.714286,31.857143,10.464285714285715,1003.785714,2016,5,4,2,0
1222,2016-05-05,30.6,42.0,11.246666666666666,1007.466667,2016,5,5,3,0
1223,2016-05-06,31.4375,37.4375,8.225,1007.0,2016,5,6,4,0
1224,2016-05-07,33.3125,37.1875,4.65,1005.5625,2016,5,7,5,1
1225,2016-05-08,35.133333,36.333333,7.293333333333332,1005.933333,2016,5,8,6,1
1226,2016-05-09,33.533333,40.6,6.221666666666667,1006.0625,2016,5,9,0,0
1227,2016-05-10,34.0,39.75,10.55625,1006.5625,2016,5,10,1,0
1228,2016-05-11,32.5,49.9375,7.774999999999999,1006.0625,2016,5,11,2,0
1229,2016-05-12,35.375,40.0,5.1,1002.25,2016,5,12,3,0
1230,2016-05-13,37.294118,28.117647,8.07058823529412,1001.352941,2016,5,13,4,0
1231,2016-05-14,36.5625,31.875,4.16875,1003.125,2016,5,14,5,1
1232,2016-05-15,37.25,29.5,4.75,1003.5625,2016,5,15,6,1
1233,2016-05-16,37.214286,23.5,9.019999999999998,1000.8,2016,5,16,0,0
1234,2016-05-17,37.5,25.8125,9.6125,998.9375,2016,5,17,1,0
1235,2016-05-18,37.75,27.625,8.45,997.8125,2016,5,18,2,0
1236,2016-05-19,37.375,40.5,9.3875,998.625,2016,5,19,3,0
1237,2016-05-20,37.4,44.2,8.413333333333334,996.933333,2016,5,20,4,0
1238,2016-05-21,36.133333,45.4,10.873333333333331,995.933333,2016,5,21,5,1
1239,2016-05-22,36.8,44.8,6.553333333333333,996.466667,2016,5,22,6,1
1240,2016-05-23,32.214286,47.928571,14.95,999.571429,2016,5,23,0,0
1241,2016-05-24,31.526316,53.526316,8.494736842105263,1000.736842,2016,5,24,1,0
1242,2016-05-25,33.217391,46.608696,10.160869565217393,997.478261,2016,5,25,2,0
1243,2016-05-26,35.269231,44.576923,15.17692307692308,999.153846,2016,5,26,3,0
1244,2016-05-27,38.272727,26.090909,15.31818181818182,999.954545,2016,5,27,4,0
1245,2016-05-28,36.0625,37.25,14.405555555555551,999.833333,2016,5,28,5,1
1246,2016-05-29,31.5,57.0625,11.68125,1001.25,2016,5,29,6,1
1247,2016-05-30,26.8125,74.8125,9.4875,1003.8125,2016,5,30,0,0
1248,2016-05-31,32.642857,51.214286,7.4071428571428575,1002.307692,2016,5,31,1,0
1249,2016-06-01,36.0,42.2,9.133333333333336,1002.733333,2016,6,1,2,0
1250,2016-06-02,37.5625,35.3125,11.93125,1002.0,2016,6,2,3,0
1251,2016-06-03,37.5625,40.6875,2.7812500000000004,1002.25,2016,6,3,4,0
1252,2016-06-04,38.2,42.066667,3.2066666666666666,1001.866667,2016,6,4,5,1
1253,2016-06-05,36.166667,51.75,8.5,1002.833333,2016,6,5,6,1
1254,2016-06-06,35.428571,45.714286,11.0,1001.571429,2016,6,6,0,0
1255,2016-06-07,34.625,59.1875,6.221666666666667,1002.0625,2016,6,7,1,0
1256,2016-06-08,36.071429,44.642857,8.485714285714284,999.214286,2016,6,8,2,0
1257,2016-06-09,35.733333,43.733333,9.26,1008.5,2016,6,9,3,0
1258,2016-06-10,36.133333,41.866667,10.08125,998.25,2016,6,10,4,0
1259,2016-06-11,33.4375,49.9375,8.812500000000002,999.0,2016,6,11,5,1
1260,2016-06-12,35.5,37.125,9.1625,998.8125,2016,6,12,6,1
1261,2016-06-13,36.0,43.3125,12.85,998.1875,2016,6,13,0,0
1262,2016-06-14,32.625,55.125,11.859999999999998,997.8125,2016,6,14,1,0
1263,2016-06-15,34.733333,48.866667,10.513333333333332,996.133333,2016,6,15,2,0
1264,2016-06-16,33.5,51.285714,11.39285714285714,999.0,2016,6,16,3,0
1265,2016-06-17,34.1875,52.25,7.425,999.428571,2016,6,17,4,0
1266,2016-06-18,35.857143,50.571429,10.857142857142858,1000.857143,2016,6,18,5,1
1267,2016-06-19,35.625,53.25,9.387499999999998,1001.375,2016,6,19,6,1
1268,2016-06-20,30.9375,73.9375,7.643750000000001,1000.6875,2016,6,20,0,0
1269,2016-06-21,32.875,62.1875,8.91875,999.9375,2016,6,21,1,0
1270,2016-06-22,33.125,60.8125,7.418750000000001,1001.5625,2016,6,22,2,0
1271,2016-06-23,33.846154,51.615385,5.875000000000001,999.692308,2016,6,23,3,0
1272,2016-06-24,36.4375,46.5625,7.762499999999999,998.3125,2016,6,24,4,0
1273,2016-06-25,35.428571,55.928571,9.664285714285713,1000.071429,2016,6,25,5,1
1274,2016-06-26,34.866667,57.466667,7.660000000000001,1000.375,2016,6,26,6,1
1275,2016-06-27,34.3125,61.25,7.993749999999999,998.866667,2016,6,27,0,0
1276,2016-06-28,30.785714,75.071429,5.435714285714285,1001.5,2016,6,28,1,0
1277,2016-06-29,35.375,58.875,8.449999999999998,1001.1875,2016,6,29,2,0
1278,2016-06-30,35.466667,60.2,6.793333333333333,997.866667,2016,6,30,3,0
1279,2016-07-01,32.125,73.4,8.35,1002.5625,2016,7,1,4,0
1280,2016-07-02,28.4,80.0,5.231250000000001,998.375,2016,7,2,5,1
1281,2016-07-03,29.5625,78.125,1.96875,998.25,2016,7,3,6,1
1282,2016-07-04,30.6875,76.3125,3.481250000000001,997.125,2016,7,4,0,0
1283,2016-07-05,33.25,68.6875,5.3375,995.5625,2016,7,5,1,0
1284,2016-07-06,33.266667,64.066667,8.878571428571428,996.866667,2016,7,6,2,0
1285,2016-07-07,33.5,63.0,5.91875,997.6875,2016,7,7,3,0
1286,2016-07-08,30.8,75.866667,5.433333333333335,997.4,2016,7,8,4,0
1287,2016-07-09,33.25,66.0625,6.73125,996.75,2016,7,9,5,1
1288,2016-07-10,32.5625,65.6875,4.7,996.0625,2016,7,10,6,1
1289,2016-07-11,31.5,71.9375,8.046666666666665,997.75,2016,7,11,0,0
1290,2016-07-12,30.5,80.1875,5.5625,999.0625,2016,7,12,1,0
1291,2016-07-13,31.25,76.3125,6.806666666666667,998.4375,2016,7,13,2,0
1292,2016-07-14,30.4375,80.4375,5.21875,998.375,2016,7,14,3,0
1293,2016-07-15,31.0,78.0625,7.271428571428571,998.625,2016,7,15,4,0
1294,2016-07-16,27.125,93.875,4.371428571428571,999.875,2016,7,16,5,1
1295,2016-07-17,28.125,86.5625,6.6000000000000005,1001.333333,2016,7,17,6,1
1296,2016-07-18,27.666667,91.266667,7.653333333333333,1000.8,2016,7,18,0,0
1297,2016-07-19,32.3125,69.125,13.656249999999998,999.875,2016,7,19,1,0
1298,2016-07-20,34.1875,59.5625,12.9625,999.625,2016,7,20,2,0
1299,2016-07-21,34.133333,56.866667,11.48,999.266667,2016,7,21,3,0
1300,2016-07-22,34.125,56.125,8.687500000000002,999.333333,2016,7,22,4,0
1301,2016-07-23,31.875,66.0,7.768750000000001,1001.625,2016,7,23,5,1
1302,2016-07-24,31.4375,72.25,2.43125,1008.5,2016,7,24,6,1
1303,2016-07-25,31.9375,69.125,2.9125000000000005,1001.875,2016,7,25,0,0
1304,2016-07-26,30.3125,82.0,6.485714285714287,1003.125,2016,7,26,1,0
1305,2016-07-27,28.3125,88.25,4.293750000000001,1004.625,2016,7,27,2,0
1306,2016-07-28,29.533333,81.333333,5.186666666666667,1002.066667,2016,7,28,3,0
1307,2016-07-29,27.375,92.4375,2.43125,1000.9375,2016,7,29,4,0
1308,2016-07-30,27.333333,92.266667,1.86,1001.2,2016,7,30,5,1
1309,2016-07-31,29.266667,83.133333,4.7,1000.666667,2016,7,31,6,1
1310,2016-08-01,29.125,84.25,5.9125000000000005,999.125,2016,8,1,0,0
1311,2016-08-02,30.6875,72.125,6.375,1008.5,2016,8,2,1,0
1312,2016-08-03,32.5625,63.5625,5.45,998.5,2016,8,3,2,0
1313,2016-08-04,33.111111,63.888889,7.927777777777779,998.777778,2016,8,4,3,0
1314,2016-08-05,33.8,61.666667,4.319999999999999,999.333333,2016,8,5,4,0
1315,2016-08-06,30.066667,76.0,6.926666666666667,1000.8,2016,8,6,5,1
1316,2016-08-07,33.117647,65.176471,7.852941176470587,1000.529412,2016,8,7,6,1
1317,2016-08-08,33.809524,62.380952,9.440909090909091,999.636364,2016,8,8,0,0
1318,2016-08-09,31.615385,71.653846,9.55,998.5,2016,8,9,1,0
1319,2016-08-10,32.0,71.259259,10.159259259259262,999.37037,2016,8,10,2,0
1320,2016-08-11,28.107143,89.464286,7.82142857142857,1001.607143,2016,8,11,3,0
1321,2016-08-12,29.035714,85.0,3.848148148148149,1002.285714,2016,8,12,4,0
1322,2016-08-13,30.321429,77.071429,3.2296296296296303,1001.071429,2016,8,13,5,1
1323,2016-08-06,30.066667,76.0,6.926666666666667,1000.8,2016,8,6,5,1
1324,2016-08-07,33.117647,65.176471,7.852941176470587,1000.529412,2016,8,7,6,1
1325,2016-08-08,33.809524,62.380952,9.440909090909091,999.636364,2016,8,8,0,0
1326,2016-08-09,31.615385,71.653846,9.55,998.5,2016,8,9,1,0
1327,2016-08-10,32.0,71.259259,10.159259259259262,999.37037,2016,8,10,2,0
1328,2016-08-11,28.107143,89.464286,7.82142857142857,1001.607143,2016,8,11,3,0
1329,2016-08-12,29.035714,85.0,3.848148148148149,1002.285714,2016,8,12,4,0
1330,2016-08-13,30.321429,77.071429,3.2296296296296303,1001.071429,2016,8,13,5,1
1331,2016-08-14,28.933333,83.7,6.369999999999998,1008.5,2016,8,14,6,1
1332,2016-08-15,31.678571,67.642857,12.725,999.285714,2016,8,15,0,0
1333,2016-08-16,31.333333,66.416667,14.66666666666667,1008.5,2016,8,16,1,0
1334,2016-08-17,29.928571,72.5,6.325,999.518519,2016,8,17,2,0
1335,2016-08-18,29.888889,79.814815,1.7222222222222223,999.923077,2016,8,18,3,0
1336,2016-08-19,32.071429,68.285714,1.917857142857143,999.892857,2016,8,19,4,0
1337,2016-08-20,33.185185,66.481481,10.366666666666667,1000.16,2016,8,20,5,1
1338,2016-08-21,31.592593,68.074074,10.022222222222224,1001.192308,2016,8,21,6,1
1339,2016-08-22,32.185185,65.555556,8.237037037037037,1002.888889,2016,8,22,0,0
1340,2016-08-23,31.48,70.08,6.084,1003.24,2016,8,23,1,0
1341,2016-08-24,30.178571,79.285714,8.419230769230769,1002.5,2016,8,24,2,0
1342,2016-08-25,31.52,72.44,6.276923076923075,1004.423077,2016,8,25,3,0
1343,2016-08-26,31.222222,73.814815,4.392592592592593,1005.222222,2016,8,26,4,0
1344,2016-08-27,31.785714,70.285714,7.15,1006.142857,2016,8,27,5,1
1345,2016-08-28,33.4,66.24,7.2719999999999985,1006.2,2016,8,28,6,1
1346,2016-08-29,29.571429,82.321429,5.825,1003.607143,2016,8,29,0,0
1347,2016-08-30,30.04,76.8,8.903846153846153,1002.192308,2016,8,30,1,0
1348,2016-08-31,27.259259,89.555556,6.729629629629631,1003.037037,2016,8,31,2,0
1349,2016-09-01,27.96,87.24,4.148,1002.44,2016,9,1,3,0
1350,2016-09-02,30.73913,71.73913,13.204347826086956,1001.272727,2016,9,2,4,0
1351,2016-09-03,30.894737,62.684211,13.263157894736842,1001.157895,2016,9,3,5,1
1352,2016-09-04,31.692308,59.307692,11.12307692307692,1002.923077,2016,9,4,6,1
1353,2016-09-05,31.076923,60.307692,13.961538461538463,1003.230769,2016,9,5,0,0
1354,2016-09-06,30.375,55.0,13.437499999999998,1003.75,2016,9,6,1,0
1355,2016-09-07,31.1,57.7,9.1,1003.454545,2016,9,7,2,0
1356,2016-09-08,31.916667,58.0,10.808333333333332,1005.166667,2016,9,8,3,0
1357,2016-09-09,30.555556,56.666667,11.52222222222222,1004.333333,2016,9,9,4,0
1358,2016-09-10,31.230769,58.230769,11.969230769230771,1005.230769,2016,9,10,5,1
1359,2016-09-11,31.0,56.4,8.15,1003.8,2016,9,11,6,1
1360,2016-09-12,31.642857,55.5,10.85,1005.071429,2016,9,12,0,0
1361,2016-09-13,32.533333,57.066667,8.526666666666666,1006.4,2016,9,13,1,0
1362,2016-09-14,30.857143,70.357143,4.235714285714287,1006.928571,2016,9,14,2,0
1363,2016-09-15,31.727273,59.636364,11.9,1004.75,2016,9,15,3,0
1364,2016-09-16,31.4,58.0,3.5200000000000005,1004.4,2016,9,16,4,0
1365,2016-09-17,32.307692,58.0,2.707692307692308,1003.153846,2016,9,17,5,1
1366,2016-09-18,32.25,58.833333,6.221666666666667,1005.0,2016,9,18,6,1
1367,2016-09-19,32.375,59.458333,2.0875,1004.708333,2016,9,19,0,0
1368,2016-09-20,33.444444,54.074074,2.56923076923077,1003.518519,2016,9,20,1,0
1369,2016-09-21,33.36,58.96,6.0920000000000005,1005.4,2016,9,21,2,0
1370,2016-09-22,30.037037,67.62963,8.107407407407404,1008.777778,2016,9,22,3,0
1371,2016-09-23,31.0,66.107143,3.571428571428573,1005.321429,2016,9,23,4,0
1372,2016-09-24,31.24,66.48,5.496153846153845,1008.5,2016,9,24,5,1
1373,2016-09-25,31.130435,62.304348,3.1478260869565218,1004.782609,2016,9,25,6,1
1374,2016-09-26,31.48,60.88,2.986956521739131,1006.76,2016,9,26,0,0
1375,2016-09-27,32.185185,57.814815,1.7807692307692309,1006.703704,2016,9,27,1,0
1376,2016-09-28,32.44,55.28,2.5200000000000005,1005.28,2016,9,28,2,0
1377,2016-09-29,32.227273,61.318182,3.963636363636364,1005.590909,2016,9,29,3,0
1378,2016-09-30,32.214286,59.357143,2.582142857142858,1005.571429,2016,9,30,4,0
1379,2016-10-01,32.541667,61.916667,3.170833333333334,1007.5,2016,10,1,5,1
1380,2016-10-02,32.814815,61.814815,4.122222222222223,1009.111111,2016,10,2,6,1
1381,2016-10-03,33.269231,59.576923,3.992592592592593,1007.185185,2016,10,3,0,0
1382,2016-10-04,30.555556,69.814815,5.770370370370371,1005.37037,2016,10,4,1,0
1383,2016-10-05,28.833333,71.875,3.325,1005.25,2016,10,5,2,0
1384,2016-10-06,30.703704,64.814815,3.2333333333333325,1007.148148,2016,10,6,3,0
1385,2016-10-07,30.96,59.96,15.825,1007.2,2016,10,7,4,0
1386,2016-10-08,30.6,57.96,8.76153846153846,1006.846154,2016,10,8,5,1
1387,2016-10-09,30.92,59.2,3.184000000000001,1005.96,2016,10,9,6,1
1388,2016-10-10,29.777778,51.111111,4.807407407407408,1006.148148,2016,10,10,0,0
1389,2016-10-11,29.666667,51.148148,8.922222222222224,1006.592593,2016,10,11,1,0
1390,2016-10-12,29.571429,47.285714,11.371428571428568,1006.25,2016,10,12,2,0
1391,2016-10-13,29.962963,44.0,13.022222222222224,1008.333333,2016,10,13,3,0
1392,2016-10-14,29.75,47.875,8.934782608695652,1009.125,2016,10,14,4,0
1393,2016-10-15,27.740741,54.148148,6.662962962962963,1010.518519,2016,10,15,5,1
